id,source,text,favorite_count,retweet_count,created_y,created_m,created_d,created_h,created_min
1223004106408833025,Twitter for iPhone,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",135895,22455,2020,1,30,22,4
1223002606664065030,Twitter for iPhone,"Leaving Michigan now, great visit, heading for Iowa. Big Rally!",73817,11882,2020,1,30,21,58
1222982067799121926,Twitter for iPhone,"BIGGEST TRADE DEAL EVER MADE, the USMCA, was signed yesterday and the Fake News Media barely mentioned it. They never thought it could be done. They have zero credibility!",144275,31013,2020,1,30,20,37
1222981385520140288,Twitter for iPhone,"Just landed in Michigan. Car companies, and many others, are building and expanding here. Great to see!",99850,16401,2020,1,30,20,34
1222976037165961216,Twitter for iPhone,Happy birthday today to two of the very best in Congress—@RepMikeJohnson (age 48) and @RepLeeZeldin (age 40—big one!). Two Great American Patriots!!,40541,8668,2020,1,30,20,13
1222975645447348225,Twitter for iPhone,"Congressman @MichaelCBurgess has done a Great job representing the people of Texas. He continues to protect your very important Second Amendment. Mike is Strong on Crime and the Border, he Loves our Great Vets and Military. Mike has my Complete and Total Endorsement!",41895,11694,2020,1,30,20,11
1222975359722803201,Twitter for iPhone,"Congressman Brian @Babin4Congress of Texas has been a strong supporter of our #MAGA Agenda. He is strong on the Second Amendment and Securing our Border, he Loves our Great Vets and Military. Brian has my Complete and Total Endorsement!",36854,10778,2020,1,30,20,10
1222973303750397953,Twitter for iPhone,https://t.co/Kf24nTnc7E,19905,5292,2020,1,30,20,2
1222973282418216960,Twitter for iPhone,https://t.co/OWYuHqbgAj,19277,5015,2020,1,30,20,2
1222973263753564160,Twitter for iPhone,https://t.co/XWKEY5MIXL,7371,2200,2020,1,30,20,2
1222973244644315136,Twitter for iPhone,https://t.co/alTg16dgM5,8550,2577,2020,1,30,20,1
1222973224092258304,Twitter for iPhone,"Great photos from a SOUTHERN BORDER WALL Briefing with Secretary of Defense, Mark @EsperDoD! https://t.co/rpGHpdoIa6",41834,10431,2020,1,30,20,1
1222907250383245320,Twitter for iPhone,“Schiff blasted for not focusing on California homeless.” @foxandfriends  His District is in terrible shape. He is a corrupt pol who only dreams of the Impeachment Hoax. In my opinion he is mentally deranged!,121971,27587,2020,1,30,15,39
1222722934441160705,Twitter for iPhone,https://t.co/66006PDuKf,148527,39622,2020,1,30,3,27
1222679034875858950,Twitter for iPhone,https://t.co/pXexddCGtT,59120,20145,2020,1,30,0,32
1222672488934584324,Twitter for iPhone,"Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world, and they are on top of it 24/7! https://t.co/rrtF1Stk78",72776,17002,2020,1,30,0,6
1222670731080863745,Twitter for iPhone,Nancy Pelosi wants Congress to take away authority Presidents use to stand up to other countries and defend AMERICANS. Stand with your Commander in Chiefs!,162070,35261,2020,1,29,23,59
1222670610867916804,Twitter for iPhone,"With Votes in the House tomorrow, Democrats want to make it harder for Presidents to defend America, and stand up to, as an example, Iran. Protect our GREAT COUNTRY!",118257,25447,2020,1,29,23,59
1222655839573565440,Twitter Media Studio,GAME OVER! https://t.co/yvMa6bPqfy,168723,55576,2020,1,29,23,0
1222605791074693122,Twitter Media Studio,https://t.co/aX5WIX8B0O,39978,11893,2020,1,29,19,41
1222601464889200653,Twitter for iPhone,"For the first time in American History, we have replaced a disastrous Trade Deal that REWARDED outsourcing with a truly FAIR and RECIPROCAL Trade Deal that will keep jobs, wealth and growth right here in AMERICA! https://t.co/bDe8IV9DyD",66010,17791,2020,1,29,19,24
1222600757389725698,Twitter for iPhone,"Thanks to our pro-worker, pro-American economic policies, unemployment is at the lowest level in more than 50 years. We have created over 7 MILLION new JOBS. More Americans are working today than EVER before. We have the hottest ECONOMY on earth! https://t.co/TRGKRF7xgQ",61280,16061,2020,1,29,19,21
1222589891785175041,Twitter Media Studio,"USMCA is a cutting edge state of the art agreement that protects, defends and serves the great people of our Country. Promises Made, Promises Kept! https://t.co/PuiG1JPTTI",52270,13727,2020,1,29,18,38
1222589334739673088,Twitter Media Studio,USMCA is a massive win for American manufacturers and auto workers! https://t.co/eOgFm31cAo,60518,14817,2020,1,29,18,36
1222547304491646976,Twitter for iPhone,They will never be satisfied! https://t.co/MXHFQXWC80,68872,16633,2020,1,29,15,49
1222546813099659264,Twitter for iPhone,“The best evidence is the Transcript itself.”  Brad Blakeman  @FoxNews,65604,13846,2020,1,29,15,47
1222544696964263936,Twitter for iPhone,"There is much talk that certain Democrats are going to be voting with Republicans on the Impeachment Hoax, so that the Senate can get back to the business of taking care of the American people. Sorry, but Cryin’ Chuck Schumer will never let that happen!",80048,17426,2020,1,29,15,39
1222543172192129024,Twitter for iPhone,"On the Iraq War Resolution being voted on tomorrow in the House of Represenatives, we are down to 5000 soldiers, and going down, and I want everyone, Republican and Democrat, to vote their HEART!",106453,20841,2020,1,29,15,33
1222509768683720706,Twitter for iPhone,"Mark Penn, Harris Poll: “It’s time to end the Impeachment Trial.” @foxandfriends  Just another political Hoax by the Dems!",62198,13894,2020,1,29,13,20
1222503732501499904,Twitter for iPhone,"Remember Republicans, the Democrats already had 17 witnesses, we were given NONE! Witnesses are up to the House, not up to the Senate. Don’t let the Dems play you!",124909,30664,2020,1,29,12,56
1222496715422433281,Twitter for iPhone,"....many more mistakes of judgement, gets fired because frankly, if I listened to him, we would be in World War Six by now, and goes out and IMMEDIATELY writes a nasty &amp; untrue book. All Classified National Security. Who would do this?",78197,18495,2020,1,29,12,28
1222496705763008515,Twitter for iPhone,"For a guy who couldn’t get approved for the Ambassador to the U.N. years ago, couldn’t get approved for anything since, “begged” me for a non Senate approved job, which I gave him despite many saying “Don’t do it, sir,” takes the job, mistakenly says “Libyan Model” on T.V., and..",91286,20631,2020,1,29,12,28
1222487526780346370,Twitter for iPhone,Democrats admitting the Impeachment Hoax! https://t.co/AM6v5CpXR3,67065,22580,2020,1,29,11,51
1222484885627076610,Twitter for iPhone,Thank you! https://t.co/XnUsalikF0,47793,9050,2020,1,29,11,41
1222385653029261312,Twitter for iPhone,"Why didn’t John Bolton complain about this “nonsense” a long time ago, when he was very publicly terminated. He said, not that it matters, NOTHING!",104605,21184,2020,1,29,5,7
1222344928530968576,Twitter for iPhone,"No matter how many witnesses you give the Democrats, no matter how much information is given, like the quickly produced Transcripts, it will NEVER be enough for them. They will always scream UNFAIR. The Impeachment Hoax is just another political CON JOB!",161352,38565,2020,1,29,2,25
1222333993892315137,Twitter for iPhone,"If you want your children to inherit the blessings that generations of Americans have fought and died to secure—then we must devote everything we have toward victory in 2020. Only this way, can we save the America we love – and drain the Washington Swamp once and for all! https://t.co/5NeC0mFWfU",104170,28950,2020,1,29,1,41
1222332975825793025,Twitter for iPhone,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #TrumpRallyNJ #KAG2020 https://t.co/Kq5KFhQmgH",53994,16127,2020,1,29,1,37
1222331749805580293,Twitter for iPhone,"Thank you Wildwood, New Jersey! #KeepAmericaGreat🇺🇸https://t.co/Lbt8IKeNYu",53673,13636,2020,1,29,1,32
1222284074066366464,Twitter for iPhone,"It’s amazing what I’ve done, the most of any President in the first three years (by far), considering that for three years I’ve been under phony political investigations and the Impeachment Hoax! KEEP AMERICA GREAT!",150208,28868,2020,1,28,22,23
1222282422110154753,Twitter for iPhone,"Heading to New Jersey. Big Rally, in fact, Really Big Rally!",113307,18531,2020,1,28,22,16
1222267800732995585,Twitter for iPhone,https://t.co/tvvvnGEmjo https://t.co/vSV0YPyQrg,49321,13800,2020,1,28,21,18
1222235349117755395,Twitter for iPhone,The Witch Hunt continues! https://t.co/7zkUnuPlw6,47466,12669,2020,1,28,19,9
1222224528065155072,Twitter for iPhone,"This is what a future State of Palestine can look like, with a capital in parts of East Jerusalem. https://t.co/39vw3pPrAL",29077,8775,2020,1,28,18,26
1222224521958187009,Twitter for iPhone,هذا ما قد تبدو عليه دولة فلسطين المستقبلية بعاصمة في أجزاء من القدس الشرقية. https://t.co/CFuYwwjSso,42538,10769,2020,1,28,18,26
1222223636779741184,Twitter for iPhone,I will always stand with the State of Israel and the Jewish people. I strongly support their safety and security and their right to live within their historical homeland. It's time for peace! https://t.co/lKwQ9IKTUG,37610,9866,2020,1,28,18,23
1222223630056206336,Twitter for iPhone,תמיד אעמוד לצד מדינת ישראל והעם היהודי. אני תומך בחוזקה בבטיחותם ובטחונם ובזכותם לחיות במולדתם ההיסטורית. הגיע הזמן לשלום! https://t.co/AtNnQtnGZs,47131,10411,2020,1,28,18,23
1222219667697213441,Twitter for iPhone,https://t.co/qqdjOWiA1I,29014,8637,2020,1,28,18,7
1222186473849544704,Twitter for iPhone,"The Fed should get smart &amp;  lower the Rate to make our interest competitive with other Countries which pay much lower even though we are, by far, the high standard. We would then focus on paying off &amp; refinancing debt! There is almost no inflation-this is the time (2 years late)!",83966,19606,2020,1,28,15,55
1222184371932798976,Twitter for iPhone,Are you better off now than you were three years ago? Almost everyone say YES!,213127,30720,2020,1,28,15,47
1222183788924502017,Twitter for iPhone,".....So, what the hell has happened to @FoxNews. Only I know! Chris Wallace and others should be on Fake News CNN or MSDNC. How’s Shep Smith doing? Watch, this will be the beginning of the end for Fox, just like the other two which are dying in the ratings. Social Media is great!",62265,17271,2020,1,28,15,44
1222183788211470336,Twitter for iPhone,"Really pathetic how @FoxNews is trying to be so politically correct by loading the airwaves with Democrats like Chris Van Hollen, the no name Senator from Maryland. He has been on forever playing up the Impeachment Hoax. Dems wouldn’t even give Fox their low ratings debates....",83645,19987,2020,1,28,15,44
1222028267865223170,Twitter for iPhone,"Don Lemon, the dumbest man on television (with terrible ratings!). https://t.co/iQXCc7lvCt",156868,40431,2020,1,28,5,26
1222015204315336705,Twitter for iPhone,"Charlie, I always knew you are brilliant! https://t.co/D49KbKPKHS",51456,11155,2020,1,28,4,35
1222009264396558336,Twitter for iPhone,Thank you to Chuck &amp; all. USMCA is going to be GREAT! https://t.co/tK3zxHOlYg,36132,9116,2020,1,28,4,11
1222008772102705152,Twitter for iPhone,"Thank you Roger, it is a big Hoax! https://t.co/G6X3ClI7Df",48886,10712,2020,1,28,4,9
1222007302636654593,Twitter for iPhone,Congrats to Christine! https://t.co/BwXISK3oqR,19740,4006,2020,1,28,4,3
1222006774368296960,Twitter for iPhone,"A full &amp; complete Endorsement for @RepDonBacon, who is doing a great job. Strong on crime, loves our Military, Vets &amp; 2A! https://t.co/7rr1WxzcCn",25197,6200,2020,1,28,4,1
1221858276058566661,Twitter for iPhone,https://t.co/2PoLkxQ8KE,48006,14440,2020,1,27,18,11
1221843430445342720,Twitter Media Studio,https://t.co/SxRib4Q3NT,35415,10468,2020,1,27,17,12
1221842613487251458,Twitter for iPhone,"On International Holocaust Remembrance Day, we remember the millions of precious souls who perished as a result of the horrific crimes perpetrated by the Nazi regime....https://t.co/drhi6UeJ14",78972,19260,2020,1,27,17,9
1221813147918569474,Twitter for iPhone,Senate hearing on the Impeachment Hoax starts today at 1:00 P.M.,74195,13970,2020,1,27,15,12
1221809170673958913,Twitter for iPhone,"We are in very close communication with China concerning the virus. Very few cases reported in USA, but strongly on watch. We have offered China and President Xi any help that is necessary. Our experts are extraordinary!",121012,22816,2020,1,27,14,56
1221805273695780864,Twitter for iPhone,"Schiff must release the IG report, without changes or tampering, which is said to be yet further exoneration of the Impeachment Hoax. He refuses to give it. Does it link him to Whistleblower? Why is he so adamant?",132092,34372,2020,1,27,14,40
1221790577446019072,Twitter for iPhone,READ THE TRANSCRIPTS!,124400,21149,2020,1,27,13,42
1221764212873224193,Twitter for iPhone,"The Democrat controlled House never even asked John Bolton to testify. It is up to them, not up to the Senate!",96404,19179,2020,1,27,11,57
1221663764971491329,Twitter for iPhone,...(Democrats said I never met) and released the military aid to Ukraine without any conditions or investigations - and far ahead of schedule. I also allowed Ukraine to purchase Javelin anti-tank missiles. My Administration has done far more than the previous Administration.,69324,16153,2020,1,27,5,18
1221663764031905793,Twitter for iPhone,"...transcripts of my calls with President Zelensky are all the proof that is needed, in addition to the fact that President Zelensky &amp; the Foreign Minister of Ukraine said there was no pressure and no problems. Additionally, I met with President Zelensky at the United Nations...",68364,15678,2020,1,27,5,18
1221663763138588672,Twitter for iPhone,"I NEVER told John Bolton that the aid to Ukraine was tied to investigations into Democrats, including the Bidens. In fact, he never complained about this at the time of his very public termination. If John Bolton said this, it was only to sell a book. With that being said, the...",120966,28353,2020,1,27,5,18
1221640785478791170,Twitter for iPhone,https://t.co/gAxo3sijpn,42379,12770,2020,1,27,3,47
1221582230990073856,Twitter for iPhone,.....Melania and I send our warmest condolences to Vanessa and the wonderful Bryant family. May God be with you all!,256041,32794,2020,1,26,23,54
1221582230008619016,Twitter for iPhone,"Kobe Bryant, despite being one of the truly great basketball players of all time, was just getting started in life. He loved his family so much, and had such strong passion for the future. The loss of his beautiful daughter, Gianna, makes this moment even more devastating....",727083,91655,2020,1,26,23,54
1221535503868223488,Twitter for iPhone,Reports are that basketball great Kobe Bryant and three others have been killed in a helicopter crash in California. That is terrible news!,246494,37195,2020,1,26,20,48
1221533043153915904,Twitter for iPhone,"Nothing done wrong, READ THE TRANSCRIPTS!",107966,17541,2020,1,26,20,39
1221523477003456512,Twitter for iPhone,Majority of people say “the U.S. Senate already has enough information!” @FoxNews,81071,14962,2020,1,26,20,1
1221469014427348992,Twitter for iPhone,"95% Approval Rating in the Republican Party. Thank you! 191 Federal Judges (a record), and two Supreme Court Justices, approved. Best Economy &amp; Employment Numbers EVER. Thank you to our great New, Smart and Nimble REPUBLICAN PARTY. Join now, it’s where people want to be!",118383,25615,2020,1,26,16,24
1221464712321347585,Twitter for iPhone,"Sleepyeyes Chuck Todd of Meet the Corrupt Press, just had a “totally” softball interview with conman Adam Schiff, never even calling Shifty out on his fraudulent statement to Congress, where he made up ALL of the words of my conversation with the Ukrainian President! FAKE NEWS",100747,23902,2020,1,26,16,7
1221454586717839366,Twitter for iPhone,"After having been exposed as a fraud and corrupt, can anyone, including Sleepyeyes Chuck Todd of Fake @NBCNews, continue to listen to his con?",62891,14123,2020,1,26,15,27
1221449400834252800,Twitter for iPhone,"“Again: Read the Transcript!” Michael Goodwin, New York Post, Sunday.",55457,11742,2020,1,26,15,6
1221443936952233984,Twitter for iPhone,"Great Editorial in today’s Wall Street Journal, “And Congress Shall Be King.” Bottom line: “The President becomes a vassal of King Congress. This is another reason for the Senate to repudiate this House Impeachment as its own abuse of power.” A partisan Hoax!",64761,16170,2020,1,26,14,45
1221438768256823296,Twitter for iPhone,Why didn’t Schiff release this? https://t.co/ngxEqAIJU9,51846,16746,2020,1,26,14,24
1221436736594681856,Twitter for iPhone,A very good question! https://t.co/8z6uQLKz8M,71129,18815,2020,1,26,14,16
1221433469559103489,Twitter for iPhone,"“This is what Democrats have done. They want to create the idea that there is all this smoke so people think there’s fire. They did this with Russia Collusion, &amp; there was no fire. It makes zero sense what the Democrats are accusing him of.” @LisaMarieBoothe @foxandfriends",57659,14210,2020,1,26,14,3
1221431369923997697,Twitter for iPhone,“It was amazing to watch three days of arguments dismantled in two hours.” @PeteHegseth @foxandfriends,66625,14811,2020,1,26,13,55
1221426584646815744,Twitter for iPhone,"Paul Krugman is a lightweight thinker who doesn’t have a clue. Caused huge economic damage to his follower’s pocketbooks. He, and others, should be fired by @nytimes! https://t.co/1K5AtQbmrp",46047,11476,2020,1,26,13,36
1221423557722431489,Twitter for iPhone,Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation https://t.co/tVBdWMrAjn,42943,12159,2020,1,26,13,24
1221422761597394944,Twitter for iPhone,"Shifty Adam Schiff is a CORRUPT POLITICIAN, and probably a very sick man. He has not paid the price, yet, for what he has done to our Country!",144717,33158,2020,1,26,13,20
1221419910175301633,Twitter for iPhone,"The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left, Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call, &amp; more!",100049,23650,2020,1,26,13,9
1221283457004982272,Twitter for iPhone,True! https://t.co/uFjcJcxpSC,38385,9922,2020,1,26,4,7
1221269233126060033,Twitter for iPhone,https://t.co/pbomiDN6z4,35560,11046,2020,1,26,3,10
1221255245117952000,Twitter for iPhone,All Democrats should watch this! https://t.co/WFK33pR0Lv,126751,45691,2020,1,26,2,15
1221247332529975297,Twitter for iPhone,وزیر امور خارجه ایران می گوید ایران خواستار مذاکره با ایالات متحده است اما می خواهد که تحریم ها برداشته شود. @FoxNews @OANN   نه، مرسی! https://t.co/fWdjR1DcUc,66911,17151,2020,1,26,1,43
1221225245220265985,Twitter for iPhone,"Iranian Foreign Minister says Iran wants to negotiate with The United States, but wants sanctions removed. @FoxNews  @OANN No Thanks!",108082,25110,2020,1,26,0,16
1221192511139581959,Twitter for iPhone,"Previous quote from the great Republican Senator, Jim Inhofe, of Oklahoma - Chairman of the Senate Armed Services Committee",36240,7758,2020,1,25,22,5
1221190416201969665,Twitter for iPhone,....at the judges that we have right now.,48931,10034,2020,1,25,21,57
1221190398846152708,Twitter for iPhone,"“You don’t come to court and ask for witnesses after you’ve already presented your case, unless you know your case is not working. I think their real motivation is for them to keep this President busy. We’re doing a great job on the economy, we’re building our military, look.....",118107,24359,2020,1,25,21,57
1221172563117772800,Twitter for iPhone,Martha is a great leader on this issue! https://t.co/yl5ly5nwdv,36604,8457,2020,1,25,20,46
1221170219172945920,Twitter for iPhone,Three great men! https://t.co/3W3xqgqgwq,30336,7493,2020,1,25,20,37
1221163769239392261,Twitter for iPhone,Such a great family! https://t.co/M39vQS5crN,39500,7167,2020,1,25,20,11
1221156910730293254,Twitter for iPhone,Thank you Nick! https://t.co/hZTLVa2ROU,101870,20128,2020,1,25,19,44
1221140946320084995,Twitter for iPhone,"Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY, including the Democrats, truly knows it is. This should never be allowed to happen again!",136167,30362,2020,1,25,18,41
1221079753760833536,Twitter for iPhone,"Our case against lyin’, cheatin’, liddle’ Adam “Shifty” Schiff, Cryin’ Chuck Schumer, Nervous Nancy Pelosi, their leader, dumb as a rock AOC, &amp; the entire Radical Left, Do Nothing Democrat Party, starts today at 10:00 A.M. on @FoxNews, @OANN or Fake News @CNN or Fake News MSDNC!",115469,29071,2020,1,25,14,37
1221075143117721600,Twitter for iPhone,"....secondly, he is fulfilling every promise he made, and that is making his opponents apoplectic. They’re trying to get him out of office, and they’re not going to succeed.” Pastor Robert Jeffress, author of “Choosing the Extraordinary Life”  Thank you Pastor! @LouDobbs @FoxBus",64266,14518,2020,1,25,14,19
1221075142404644864,Twitter for iPhone,"“I like President Trump’s Tweets (Social Media), I like everything about him...and this Ukraine stuff, the trial, the impeachment, this isn’t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016, and..",93994,20349,2020,1,25,14,19
1221070106043744256,Twitter for iPhone,"....intimidated by this national left wing media, that reduces most politicians and most public figures to whining, crying, puddles of cowardice - it is really something to have a man in the White House who has a courageous heart and does what he says he will do.”",56423,12652,2020,1,25,13,59
1221070105230094336,Twitter for iPhone,"The Great @LouDobbs: “People know, after 3 years of this President, the most historic President in our Country’s history, that there is no one who can touch what he’s done in 3 years, foreign policy, domestic policy, you name it, it’s amazing. Just to have the guts not to be.....",81011,18558,2020,1,25,13,59
1220867760361746432,Twitter for iPhone,"It was my honor to welcome our nation’s Mayors to the @WhiteHouse as we continue to strengthen the bonds of cooperation between federal and local governments so that we can deliver great jobs, excellent schools, affordable healthcare, and safe communities for all of our people! https://t.co/QwYzS32lyQ",49554,11342,2020,1,25,0,35
1220865941434699776,Twitter for iPhone,https://t.co/c1KBtLnbQn https://t.co/ZPoaFDppg2,94548,26198,2020,1,25,0,28
1220821545746141187,Twitter for iPhone,"After consultation with our Great Military Leaders, designers, and others, I am pleased to present the new logo for the United States Space Force, the Sixth Branch of our Magnificent Military! https://t.co/TC8pT4yHFT",173147,40299,2020,1,24,21,31
1220818115354923009,Twitter for iPhone,"China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!",127904,27961,2020,1,24,21,18
1220771079234510850,Twitter for iPhone,"#MarchForLife 
https://t.co/5Yg09dOoJd",73909,21460,2020,1,24,18,11
1220752219601088513,Twitter for iPhone,"The Do Nothing Democrats just keep repeating and repeating, over and over again, the same old “stuff” on the Impeachment Hoax. They want to use up ALL of their time, even though it is the wrong thing to do. They ought to go back to work for our great American people!",131171,27375,2020,1,24,16,56
1220742093250932736,Twitter for iPhone,READ THE TRANSCRIPTS!,95305,17594,2020,1,24,16,16
1220732371919626240,Twitter for iPhone,"More than anything else, the Radical Left, Do Nothing Democrats, like AOC, Omar, Cryin’ Chuck, Nervous Nancy &amp; Shifty Schiff, are angry &amp; “deranged” over the fact that Republicans are up to 191 Federal Judges &amp; Two Great New Supreme Court Justices. Don’t blame me, blame Obama!",94667,23415,2020,1,24,15,37
1220725799684399104,Twitter for iPhone,Jim is great! https://t.co/SxjDSlaP7J,56718,13424,2020,1,24,15,11
1220692336881160193,Twitter for iPhone,"Cryin’ Chuck never had what it takes, and never will! https://t.co/pQh4lXNCBN",49373,12891,2020,1,24,12,58
1220690251561213952,Twitter for iPhone,"The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left, Do Nothing Dems Scam attack. They always knew I did nothing wrong!",92970,20525,2020,1,24,12,50
1220688087220617218,Twitter for iPhone,"“I often get asked the question, well, isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes, but, the Congress has no choice, it has a Constitutional responsibility.” Joe Biden, pres. candidate. Even Joe agrees with us! @foxandfriends",58227,11653,2020,1,24,12,41
1220687131292643329,Twitter for iPhone,"After having been treated unbelievably unfairly in the House, and then having to endure hour after hour of lies, fraud &amp; deception by Shifty Schiff, Cryin’ Chuck Schumer &amp; their crew, looks like my lawyers will be forced to start on Saturday, which is called Death Valley in T.V.",74485,17426,2020,1,24,12,37
1220686655855693824,Twitter for iPhone,"....a foreign power, engaged in clandestine intelligence activities, and yet they still asked for the renewal, two more times, and it gave the right for the government to rifle through the Trump campaigns files, &amp; Emails, Text messages.....” So how bad &amp; illegal is that? @FoxNews",36003,10307,2020,1,24,12,35
1220686650864390145,Twitter for iPhone,"Frances Hakes, former Federal prosecutor, “This is really significant. The FBI had debunked the Steele Dossier in January of 2017, and then even after they did that, even after they knew from the CIA &amp; from their own sources, they knew that Carter Page was not the agent of",54293,14837,2020,1,24,12,35
1220673252764332037,Twitter for iPhone,“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews,90763,24078,2020,1,24,11,42
1220668770638876672,Twitter for iPhone,“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews,55516,11404,2020,1,24,11,24
1220667212387815424,Twitter for iPhone,"Jeanne Mancini, President, March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews",58354,12785,2020,1,24,11,18
1220554025189416960,Twitter Media Studio,https://t.co/MGwSfC6hC4,41708,11288,2020,1,24,3,48
1220552942538960896,Twitter Media Studio,https://t.co/QNbBIAKFbk,36405,10434,2020,1,24,3,44
1220539917660381185,Twitter for iPhone,"Carlos will win big, very exciting. Great for Florida, great for USA! He has my complete and total Endorsement! https://t.co/6Rd5laSEkV",54040,13154,2020,1,24,2,52
1220536711031078913,Twitter for iPhone,https://t.co/Acyh0HStm8,340976,80273,2020,1,24,2,40
1220471611477786624,Twitter for iPhone,True! https://t.co/OPTBdNOQrD,57742,14333,2020,1,23,22,21
1220463728535252992,Twitter for iPhone,That is a real fan. Thank you! https://t.co/1JWyoyiidW,245521,44058,2020,1,23,21,50
1220454103937167361,Twitter for iPhone,"On my way, see you soon! https://t.co/6Rd5lbafJv",43720,9940,2020,1,23,21,11
1220453276275150855,Twitter for iPhone,"Crazy Bernie takes the lead in the Democrat Primaries, but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?",120675,21823,2020,1,23,21,8
1220453267509055490,Twitter for iPhone,"Democrats are going to destroy your Social Security. I have totally left it alone, as promised, and will save it!",118145,25597,2020,1,23,21,8
1220452340555309066,Twitter for iPhone,"A poll of Radical Left, Do Nothing Democrats just came out in Florida. Nice results! https://t.co/YYo9CxWsVH",48080,12355,2020,1,23,21,4
1220452007389155328,Twitter for iPhone,I LOVE ALABAMA! https://t.co/ZDlBDehhvN,37621,8847,2020,1,23,21,3
1220451771572785157,Twitter for iPhone,Interesting poll in Texas-13! #TX13 https://t.co/80uS2VaPGP,23369,6154,2020,1,23,21,2
1220451535005671428,Twitter for iPhone,Close race in Kansas! https://t.co/m2ExF9vHKU,22101,5796,2020,1,23,21,1
1220444653348098048,Twitter for iPhone,“President Trump shows us that electability is no match for electricity” by @KellyannePolls https://t.co/XQBir61WHO,37190,9147,2020,1,23,20,34
1220442676081963010,Twitter for iPhone,“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer,93272,21647,2020,1,23,20,26
1220428541197799424,Twitter for iPhone,The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.,49772,12007,2020,1,23,19,30
1220410391668371457,Twitter for iPhone,"The Democrats don’t want a Witness Trade because Shifty Schiff, the Biden’s, the fake Whistleblower(&amp; his lawyer), the second Whistleblower (who vanished after I released the Transcripts), the so-called “informer”, &amp; many other Democrat disasters, would be a BIG problem for them!",99460,24958,2020,1,23,18,18
1220379537155948544,Twitter for iPhone,"“This is all about undermining the next Election.” Liz Peek, @FoxNews",92170,19648,2020,1,23,16,15
1220336692378394624,Twitter for iPhone,"....during his hopeless “presidential” campaign. They will remain silent! The fact is, when Mini losses, he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!",48816,10853,2020,1,23,13,25
1220336691539599361,Twitter for iPhone,"Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries, he will spend money helping whoever the Democrat nominee is. By doing this, he figures, they won’t hit him as hard....",79015,17501,2020,1,23,13,25
1220329778810687489,Twitter for iPhone,"The Democrats &amp; Shifty Schiff, whose presentation to the Senate was loaded with lies and misrepresentations, are refusing to state that the Obama Administration withheld aid from many countries including Ukraine, Pakistan, Philippines, Egypt, Honduras, &amp; Mexico. Witch Hunt!",74877,21687,2020,1,23,12,57
1220328946736226305,Twitter for iPhone,"No matter what you give to the Radical Left, Do Nothing Democrats, it will never be enough!",105750,20316,2020,1,23,12,54
1220328518288052225,Twitter for iPhone,"The Democrat House would not give us lawyers, or not one witness, but now demand that the Republican Senate produce the witnesses that the House never sought, or even asked for? They had their chance, but pretended to rush. Most unfair &amp; corrupt hearing in Congressional history!",128109,28520,2020,1,23,12,52
1220327641364029440,Twitter for iPhone,"In an Impeachment, you can’t use a work of fiction as the theory for the case, filling in gaps with presumptions against the President. It was a weak presentation, self indulgent, &amp; he didn’t deliver the goods.” Robert Charles, @HeatherChilders @FoxNews",55527,13582,2020,1,23,12,49
1220326875882577921,Twitter for iPhone,"....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES, AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!",43199,11221,2020,1,23,12,46
